school_id,school_name,subject_desc
171,NAN CHIAU PRIMARY SCHOOL,ENGLISH LANGUAGE
171,NAN CHIAU PRIMARY SCHOOL,FOUNDATION CHINESE
171,NAN CHIAU PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
171,NAN CHIAU PRIMARY SCHOOL,FOUNDATION MALAY
171,NAN CHIAU PRIMARY SCHOOL,HIGHER CHINESE
171,NAN CHIAU PRIMARY SCHOOL,HIGHER MALAY
171,NAN CHIAU PRIMARY SCHOOL,HIGHER TAMIL
171,NAN CHIAU PRIMARY SCHOOL,MALAY
171,NAN CHIAU PRIMARY SCHOOL,MATHEMATICS
171,NAN CHIAU PRIMARY SCHOOL,MUSIC
171,NAN CHIAU PRIMARY SCHOOL,PHYSICAL EDUCATION
171,NAN CHIAU PRIMARY SCHOOL,SCIENCE
171,NAN CHIAU PRIMARY SCHOOL,SOCIAL STUDIES
171,NAN CHIAU PRIMARY SCHOOL,TAMIL
172,NAN HUA HIGH SCHOOL,MUSIC
172,NAN HUA HIGH SCHOOL,PHYSICAL EDUCATION
173,NAN HUA PRIMARY SCHOOL,ART
173,NAN HUA PRIMARY SCHOOL,CHINESE
173,NAN HUA PRIMARY SCHOOL,CO-CURRICULAR ACTIVITIES
173,NAN HUA PRIMARY SCHOOL,ENGLISH LANGUAGE
173,NAN HUA PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
173,NAN HUA PRIMARY SCHOOL,HIGHER CHINESE
173,NAN HUA PRIMARY SCHOOL,MATHEMATICS
173,NAN HUA PRIMARY SCHOOL,MUSIC
173,NAN HUA PRIMARY SCHOOL,PHYSICAL EDUCATION
173,NAN HUA PRIMARY SCHOOL,SCIENCE
173,NAN HUA PRIMARY SCHOOL,SOCIAL STUDIES
175,NANYANG JUNIOR COLLEGE,H1 BIOLOGY
175,NANYANG JUNIOR COLLEGE,H1 CHEMISTRY
175,NANYANG JUNIOR COLLEGE,H1 CHINESE LANGUAGE
175,NANYANG JUNIOR COLLEGE,H1 ECONOMICS
175,NANYANG JUNIOR COLLEGE,H1 GENERAL PAPER
175,NANYANG JUNIOR COLLEGE,H1 HISTORY
175,NANYANG JUNIOR COLLEGE,H1 MALAY LANGUAGE
175,NANYANG JUNIOR COLLEGE,H1 PHYSICS
175,NANYANG JUNIOR COLLEGE,H1 PROJECT WORK
175,NANYANG JUNIOR COLLEGE,H1 TAMIL LANGUAGE
175,NANYANG JUNIOR COLLEGE,H2 ART
175,NANYANG JUNIOR COLLEGE,H2 BIOLOGY
175,NANYANG JUNIOR COLLEGE,H2 CHEMISTRY
175,NANYANG JUNIOR COLLEGE,H2 COMPUTING
175,NANYANG JUNIOR COLLEGE,H2 ECONOMICS
175,NANYANG JUNIOR COLLEGE,H2 HISTORY
175,NANYANG JUNIOR COLLEGE,H2 PHYSICS
175,NANYANG JUNIOR COLLEGE,H2 TRANSLATION (CHINESE)
175,NANYANG JUNIOR COLLEGE,H3 ART
175,NANYANG JUNIOR COLLEGE,H3 CHEMISTRY
175,NANYANG JUNIOR COLLEGE,H3 ECONOMICS
175,NANYANG JUNIOR COLLEGE,H3 HISTORY
175,NANYANG JUNIOR COLLEGE,H3 PHYSICS
175,NANYANG JUNIOR COLLEGE,NTU MOLECULAR BIOLOGY
175,NANYANG JUNIOR COLLEGE,NTU SEMICONDUCTOR PHYSICS & DEVICES
176,NANYANG PRIMARY SCHOOL,ART
176,NANYANG PRIMARY SCHOOL,CHINESE
176,NANYANG PRIMARY SCHOOL,CO-CURRICULAR ACTIVITIES
176,NANYANG PRIMARY SCHOOL,ENGLISH LANGUAGE
176,NANYANG PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
176,NANYANG PRIMARY SCHOOL,HIGHER CHINESE
176,NANYANG PRIMARY SCHOOL,INDIVIDUALISED STUDY OPTION
176,NANYANG PRIMARY SCHOOL,MATHEMATICS
176,NANYANG PRIMARY SCHOOL,MUSIC
176,NANYANG PRIMARY SCHOOL,PHYSICAL EDUCATION
176,NANYANG PRIMARY SCHOOL,SCIENCE
176,NANYANG PRIMARY SCHOOL,SOCIAL STUDIES
177,NAVAL BASE PRIMARY SCHOOL,ART
177,NAVAL BASE PRIMARY SCHOOL,CHINESE
177,NAVAL BASE PRIMARY SCHOOL,ENGLISH LANGUAGE
177,NAVAL BASE PRIMARY SCHOOL,FOUNDATION CHINESE
177,NAVAL BASE PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
177,NAVAL BASE PRIMARY SCHOOL,FOUNDATION MALAY
177,NAVAL BASE PRIMARY SCHOOL,FOUNDATION TAMIL
177,NAVAL BASE PRIMARY SCHOOL,HIGHER CHINESE
177,NAVAL BASE PRIMARY SCHOOL,HIGHER MALAY
177,NAVAL BASE PRIMARY SCHOOL,HIGHER TAMIL
177,NAVAL BASE PRIMARY SCHOOL,MALAY
177,NAVAL BASE PRIMARY SCHOOL,MATHEMATICS
177,NAVAL BASE PRIMARY SCHOOL,MUSIC
177,NAVAL BASE PRIMARY SCHOOL,PHYSICAL EDUCATION
177,NAVAL BASE PRIMARY SCHOOL,SCIENCE
177,NAVAL BASE PRIMARY SCHOOL,SOCIAL STUDIES
177,NAVAL BASE PRIMARY SCHOOL,TAMIL
178,NAVAL BASE SECONDARY SCHOOL,CHINESE B
178,NAVAL BASE SECONDARY SCHOOL,MALAY B
178,NAVAL BASE SECONDARY SCHOOL,MUSIC
178,NAVAL BASE SECONDARY SCHOOL,PHYSICAL EDUCATION
178,NAVAL BASE SECONDARY SCHOOL,TAMIL B
179,NEW TOWN PRIMARY SCHOOL,ART
179,NEW TOWN PRIMARY SCHOOL,ENGLISH LANGUAGE
179,NEW TOWN PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
179,NEW TOWN PRIMARY SCHOOL,HIGHER CHINESE
179,NEW TOWN PRIMARY SCHOOL,HIGHER MALAY
179,NEW TOWN PRIMARY SCHOOL,HIGHER TAMIL
179,NEW TOWN PRIMARY SCHOOL,MATHEMATICS
179,NEW TOWN PRIMARY SCHOOL,MUSIC
179,NEW TOWN PRIMARY SCHOOL,SCIENCE
179,NEW TOWN PRIMARY SCHOOL,SOCIAL STUDIES
179,NEW TOWN PRIMARY SCHOOL,TAMIL
180,NEW TOWN SECONDARY SCHOOL,CHINESE B
181,NGEE ANN PRIMARY SCHOOL,ART
181,NGEE ANN PRIMARY SCHOOL,CHINESE
181,NGEE ANN PRIMARY SCHOOL,ENGLISH LANGUAGE
181,NGEE ANN PRIMARY SCHOOL,FOUNDATION CHINESE
181,NGEE ANN PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
181,NGEE ANN PRIMARY SCHOOL,FOUNDATION MALAY
181,NGEE ANN PRIMARY SCHOOL,HIGHER CHINESE
181,NGEE ANN PRIMARY SCHOOL,HIGHER MALAY
181,NGEE ANN PRIMARY SCHOOL,HIGHER TAMIL
181,NGEE ANN PRIMARY SCHOOL,MALAY
181,NGEE ANN PRIMARY SCHOOL,MATHEMATICS
181,NGEE ANN PRIMARY SCHOOL,MUSIC
181,NGEE ANN PRIMARY SCHOOL,PHYSICAL EDUCATION
181,NGEE ANN PRIMARY SCHOOL,SCIENCE
181,NGEE ANN PRIMARY SCHOOL,SOCIAL STUDIES
181,NGEE ANN PRIMARY SCHOOL,TAMIL
182,NGEE ANN SECONDARY SCHOOL,MUSIC
182,NGEE ANN SECONDARY SCHOOL,PHYSICAL EDUCATION
183,NORTH SPRING PRIMARY SCHOOL,ART
183,NORTH SPRING PRIMARY SCHOOL,CHINESE
183,NORTH SPRING PRIMARY SCHOOL,CO-CURRICULAR ACTIVITIES
183,NORTH SPRING PRIMARY SCHOOL,ENGLISH LANGUAGE
183,NORTH SPRING PRIMARY SCHOOL,FOUNDATION CHINESE
183,NORTH SPRING PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
183,NORTH SPRING PRIMARY SCHOOL,FOUNDATION MALAY
183,NORTH SPRING PRIMARY SCHOOL,FOUNDATION TAMIL
183,NORTH SPRING PRIMARY SCHOOL,HIGHER CHINESE
183,NORTH SPRING PRIMARY SCHOOL,HIGHER MALAY
183,NORTH SPRING PRIMARY SCHOOL,HIGHER TAMIL
183,NORTH SPRING PRIMARY SCHOOL,MALAY
183,NORTH SPRING PRIMARY SCHOOL,MATHEMATICS
183,NORTH SPRING PRIMARY SCHOOL,MUSIC
183,NORTH SPRING PRIMARY SCHOOL,PHYSICAL EDUCATION
183,NORTH SPRING PRIMARY SCHOOL,SCIENCE
183,NORTH SPRING PRIMARY SCHOOL,SOCIAL STUDIES
183,NORTH SPRING PRIMARY SCHOOL,TAMIL
184,NORTH VIEW PRIMARY SCHOOL,ART
184,NORTH VIEW PRIMARY SCHOOL,CHINESE
184,NORTH VIEW PRIMARY SCHOOL,ENGLISH LANGUAGE
184,NORTH VIEW PRIMARY SCHOOL,FOUNDATION CHINESE
184,NORTH VIEW PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
184,NORTH VIEW PRIMARY SCHOOL,FOUNDATION MALAY
184,NORTH VIEW PRIMARY SCHOOL,FOUNDATION TAMIL
184,NORTH VIEW PRIMARY SCHOOL,HIGHER CHINESE
184,NORTH VIEW PRIMARY SCHOOL,HIGHER MALAY
184,NORTH VIEW PRIMARY SCHOOL,HIGHER TAMIL
184,NORTH VIEW PRIMARY SCHOOL,MALAY
184,NORTH VIEW PRIMARY SCHOOL,MATHEMATICS
184,NORTH VIEW PRIMARY SCHOOL,MUSIC
184,NORTH VIEW PRIMARY SCHOOL,PHYSICAL EDUCATION
184,NORTH VIEW PRIMARY SCHOOL,SCIENCE
184,NORTH VIEW PRIMARY SCHOOL,SOCIAL STUDIES
184,NORTH VIEW PRIMARY SCHOOL,TAMIL
185,NORTH VISTA PRIMARY SCHOOL,ART
185,NORTH VISTA PRIMARY SCHOOL,CHINESE
185,NORTH VISTA PRIMARY SCHOOL,ENGLISH LANGUAGE
185,NORTH VISTA PRIMARY SCHOOL,MALAY
185,NORTH VISTA PRIMARY SCHOOL,MATHEMATICS
185,NORTH VISTA PRIMARY SCHOOL,MUSIC
185,NORTH VISTA PRIMARY SCHOOL,PHYSICAL EDUCATION
185,NORTH VISTA PRIMARY SCHOOL,SCIENCE
185,NORTH VISTA PRIMARY SCHOOL,SOCIAL STUDIES
185,NORTH VISTA PRIMARY SCHOOL,TAMIL
186,NORTH VISTA SECONDARY SCHOOL,PHYSICAL EDUCATION
187,NORTHBROOKS SECONDARY SCHOOL,ART
187,NORTHBROOKS SECONDARY SCHOOL,CHINESE B
187,NORTHBROOKS SECONDARY SCHOOL,DESIGN & TECHNOLOGY
188,NORTHLAND PRIMARY SCHOOL,ART
188,NORTHLAND PRIMARY SCHOOL,CHINESE
188,NORTHLAND PRIMARY SCHOOL,ENGLISH LANGUAGE
188,NORTHLAND PRIMARY SCHOOL,FOUNDATION CHINESE
188,NORTHLAND PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
188,NORTHLAND PRIMARY SCHOOL,FOUNDATION MALAY
188,NORTHLAND PRIMARY SCHOOL,FOUNDATION TAMIL
188,NORTHLAND PRIMARY SCHOOL,HIGHER CHINESE
188,NORTHLAND PRIMARY SCHOOL,HIGHER MALAY
188,NORTHLAND PRIMARY SCHOOL,HIGHER TAMIL
188,NORTHLAND PRIMARY SCHOOL,MALAY
188,NORTHLAND PRIMARY SCHOOL,MATHEMATICS
188,NORTHLAND PRIMARY SCHOOL,MUSIC
188,NORTHLAND PRIMARY SCHOOL,PHYSICAL EDUCATION
188,NORTHLAND PRIMARY SCHOOL,SCIENCE
188,NORTHLAND PRIMARY SCHOOL,SOCIAL STUDIES
188,NORTHLAND PRIMARY SCHOOL,TAMIL
189,NORTHLAND SECONDARY SCHOOL,MUSIC
189,NORTHLAND SECONDARY SCHOOL,PHYSICAL EDUCATION
190,NORTHLIGHT SCHOOL,ART
191,NORTHOAKS PRIMARY SCHOOL,ART
191,NORTHOAKS PRIMARY SCHOOL,CHINESE
191,NORTHOAKS PRIMARY SCHOOL,ENGLISH LANGUAGE
191,NORTHOAKS PRIMARY SCHOOL,MALAY
191,NORTHOAKS PRIMARY SCHOOL,MATHEMATICS
191,NORTHOAKS PRIMARY SCHOOL,MUSIC
191,NORTHOAKS PRIMARY SCHOOL,PHYSICAL EDUCATION
191,NORTHOAKS PRIMARY SCHOOL,SCIENCE
191,NORTHOAKS PRIMARY SCHOOL,SOCIAL STUDIES
191,NORTHOAKS PRIMARY SCHOOL,TAMIL
193,OASIS PRIMARY SCHOOL,ART
193,OASIS PRIMARY SCHOOL,CHINESE
193,OASIS PRIMARY SCHOOL,ENGLISH LANGUAGE
193,OASIS PRIMARY SCHOOL,MALAY
193,OASIS PRIMARY SCHOOL,MATHEMATICS
193,OASIS PRIMARY SCHOOL,MUSIC
193,OASIS PRIMARY SCHOOL,PHYSICAL EDUCATION
193,OASIS PRIMARY SCHOOL,SOCIAL STUDIES
194,OPERA ESTATE PRIMARY SCHOOL,ART
194,OPERA ESTATE PRIMARY SCHOOL,CHINESE
194,OPERA ESTATE PRIMARY SCHOOL,ENGLISH LANGUAGE
194,OPERA ESTATE PRIMARY SCHOOL,FOUNDATION CHINESE
194,OPERA ESTATE PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
194,OPERA ESTATE PRIMARY SCHOOL,FOUNDATION MALAY
194,OPERA ESTATE PRIMARY SCHOOL,FOUNDATION TAMIL
194,OPERA ESTATE PRIMARY SCHOOL,HIGHER CHINESE
194,OPERA ESTATE PRIMARY SCHOOL,HIGHER MALAY
194,OPERA ESTATE PRIMARY SCHOOL,HIGHER TAMIL
194,OPERA ESTATE PRIMARY SCHOOL,MALAY
194,OPERA ESTATE PRIMARY SCHOOL,MATHEMATICS
194,OPERA ESTATE PRIMARY SCHOOL,MUSIC
194,OPERA ESTATE PRIMARY SCHOOL,PHYSICAL EDUCATION
194,OPERA ESTATE PRIMARY SCHOOL,SCIENCE
194,OPERA ESTATE PRIMARY SCHOOL,SOCIAL STUDIES
194,OPERA ESTATE PRIMARY SCHOOL,TAMIL
195,ORCHID PARK SECONDARY SCHOOL,CHINESE B
195,ORCHID PARK SECONDARY SCHOOL,MALAY B
196,OUTRAM SECONDARY SCHOOL,ART
196,OUTRAM SECONDARY SCHOOL,CHINESE B
196,OUTRAM SECONDARY SCHOOL,DESIGN & TECHNOLOGY
196,OUTRAM SECONDARY SCHOOL,FOOD AND CONSUMER EDUCATION
197,PALM VIEW PRIMARY SCHOOL,ART
197,PALM VIEW PRIMARY SCHOOL,CHINESE
197,PALM VIEW PRIMARY SCHOOL,ENGLISH LANGUAGE
197,PALM VIEW PRIMARY SCHOOL,FOUNDATION CHINESE
197,PALM VIEW PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
197,PALM VIEW PRIMARY SCHOOL,FOUNDATION MALAY
197,PALM VIEW PRIMARY SCHOOL,HIGHER CHINESE
197,PALM VIEW PRIMARY SCHOOL,HIGHER MALAY
197,PALM VIEW PRIMARY SCHOOL,MALAY
197,PALM VIEW PRIMARY SCHOOL,MATHEMATICS
197,PALM VIEW PRIMARY SCHOOL,MUSIC
197,PALM VIEW PRIMARY SCHOOL,PHYSICAL EDUCATION
197,PALM VIEW PRIMARY SCHOOL,SCIENCE
197,PALM VIEW PRIMARY SCHOOL,SOCIAL STUDIES
198,PARK VIEW PRIMARY SCHOOL,ART
198,PARK VIEW PRIMARY SCHOOL,CHINESE
198,PARK VIEW PRIMARY SCHOOL,ENGLISH LANGUAGE
198,PARK VIEW PRIMARY SCHOOL,FOUNDATION CHINESE
198,PARK VIEW PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
198,PARK VIEW PRIMARY SCHOOL,FOUNDATION MALAY
198,PARK VIEW PRIMARY SCHOOL,FOUNDATION TAMIL
198,PARK VIEW PRIMARY SCHOOL,HIGHER CHINESE
198,PARK VIEW PRIMARY SCHOOL,HIGHER MALAY
198,PARK VIEW PRIMARY SCHOOL,MALAY
198,PARK VIEW PRIMARY SCHOOL,MATHEMATICS
198,PARK VIEW PRIMARY SCHOOL,MUSIC
198,PARK VIEW PRIMARY SCHOOL,PHYSICAL EDUCATION
198,PARK VIEW PRIMARY SCHOOL,SCIENCE
198,PARK VIEW PRIMARY SCHOOL,SOCIAL STUDIES
198,PARK VIEW PRIMARY SCHOOL,TAMIL
199,PASIR RIS CREST SECONDARY SCHOOL,ART
199,PASIR RIS CREST SECONDARY SCHOOL,DESIGN & TECHNOLOGY
199,PASIR RIS CREST SECONDARY SCHOOL,FOOD AND CONSUMER EDUCATION
199,PASIR RIS CREST SECONDARY SCHOOL,MUSIC
199,PASIR RIS CREST SECONDARY SCHOOL,PHYSICAL EDUCATION
200,PASIR RIS PRIMARY SCHOOL,ART
200,PASIR RIS PRIMARY SCHOOL,CHINESE
200,PASIR RIS PRIMARY SCHOOL,ENGLISH LANGUAGE
200,PASIR RIS PRIMARY SCHOOL,MALAY
200,PASIR RIS PRIMARY SCHOOL,MATHEMATICS
200,PASIR RIS PRIMARY SCHOOL,MUSIC
200,PASIR RIS PRIMARY SCHOOL,PHYSICAL EDUCATION
200,PASIR RIS PRIMARY SCHOOL,SCIENCE
200,PASIR RIS PRIMARY SCHOOL,SOCIAL STUDIES
200,PASIR RIS PRIMARY SCHOOL,TAMIL
201,PASIR RIS SECONDARY SCHOOL,ART
201,PASIR RIS SECONDARY SCHOOL,DESIGN & TECHNOLOGY
201,PASIR RIS SECONDARY SCHOOL,FOOD AND CONSUMER EDUCATION
201,PASIR RIS SECONDARY SCHOOL,MUSIC
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),ART
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),CHINESE
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),ENGLISH LANGUAGE
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),FOUNDATION CHINESE
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),FOUNDATION ENGLISH LANGUAGE
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),HIGHER CHINESE
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),HIGHER TAMIL
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),MALAY
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),MATHEMATICS
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),MUSIC
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),PHYSICAL EDUCATION
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),SCIENCE
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),SOCIAL STUDIES
202,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),TAMIL
203,PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY),ART
203,PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY),DESIGN & TECHNOLOGY
203,PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY),FOOD AND CONSUMER EDUCATION
203,PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY),MUSIC
203,PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY),PHYSICAL EDUCATION
204,PEI CHUN PUBLIC SCHOOL,ART
204,PEI CHUN PUBLIC SCHOOL,CHINESE
204,PEI CHUN PUBLIC SCHOOL,ENGLISH LANGUAGE
204,PEI CHUN PUBLIC SCHOOL,FOUNDATION ENGLISH LANGUAGE
204,PEI CHUN PUBLIC SCHOOL,HIGHER CHINESE
204,PEI CHUN PUBLIC SCHOOL,MATHEMATICS
204,PEI CHUN PUBLIC SCHOOL,MUSIC
204,PEI CHUN PUBLIC SCHOOL,PHYSICAL EDUCATION
204,PEI CHUN PUBLIC SCHOOL,SCIENCE
204,PEI CHUN PUBLIC SCHOOL,SOCIAL STUDIES
205,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,ART
205,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,CHINESE
205,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,ENGLISH LANGUAGE
205,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,FOUNDATION CHINESE
205,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,HIGHER CHINESE
205,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,MATHEMATICS
205,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,MUSIC
205,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,PHYSICAL EDUCATION
205,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,SCIENCE
205,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,SOCIAL STUDIES
206,PEI HWA SECONDARY SCHOOL,ART
206,PEI HWA SECONDARY SCHOOL,DESIGN & TECHNOLOGY
206,PEI HWA SECONDARY SCHOOL,FOOD AND CONSUMER EDUCATION
206,PEI HWA SECONDARY SCHOOL,MUSIC
206,PEI HWA SECONDARY SCHOOL,PHYSICAL EDUCATION
207,PEI TONG PRIMARY SCHOOL,ART
207,PEI TONG PRIMARY SCHOOL,CHINESE
207,PEI TONG PRIMARY SCHOOL,ENGLISH LANGUAGE
207,PEI TONG PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
207,PEI TONG PRIMARY SCHOOL,HIGHER CHINESE
207,PEI TONG PRIMARY SCHOOL,HIGHER MALAY
207,PEI TONG PRIMARY SCHOOL,HIGHER TAMIL
207,PEI TONG PRIMARY SCHOOL,MALAY
207,PEI TONG PRIMARY SCHOOL,MATHEMATICS
207,PEI TONG PRIMARY SCHOOL,MUSIC
207,PEI TONG PRIMARY SCHOOL,PHYSICAL EDUCATION
207,PEI TONG PRIMARY SCHOOL,SCIENCE
207,PEI TONG PRIMARY SCHOOL,SOCIAL STUDIES
207,PEI TONG PRIMARY SCHOOL,TAMIL
208,PEICAI SECONDARY SCHOOL,MUSIC
208,PEICAI SECONDARY SCHOOL,PHYSICAL EDUCATION
209,PEIRCE SECONDARY SCHOOL,CHINESE B
209,PEIRCE SECONDARY SCHOOL,MUSIC
209,PEIRCE SECONDARY SCHOOL,PHYSICAL EDUCATION
210,PEIYING PRIMARY SCHOOL,ART
210,PEIYING PRIMARY SCHOOL,CHINESE
210,PEIYING PRIMARY SCHOOL,ENGLISH LANGUAGE
210,PEIYING PRIMARY SCHOOL,FOUNDATION CHINESE
210,PEIYING PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
210,PEIYING PRIMARY SCHOOL,FOUNDATION MALAY
210,PEIYING PRIMARY SCHOOL,HIGHER CHINESE
210,PEIYING PRIMARY SCHOOL,HIGHER MALAY
210,PEIYING PRIMARY SCHOOL,HIGHER TAMIL
210,PEIYING PRIMARY SCHOOL,MALAY
210,PEIYING PRIMARY SCHOOL,MATHEMATICS
210,PEIYING PRIMARY SCHOOL,MUSIC
210,PEIYING PRIMARY SCHOOL,PHYSICAL EDUCATION
210,PEIYING PRIMARY SCHOOL,SCIENCE
210,PEIYING PRIMARY SCHOOL,SOCIAL STUDIES
210,PEIYING PRIMARY SCHOOL,TAMIL
211,PING YI SECONDARY SCHOOL,ART
211,PING YI SECONDARY SCHOOL,DESIGN & TECHNOLOGY
211,PING YI SECONDARY SCHOOL,FOOD AND CONSUMER EDUCATION
211,PING YI SECONDARY SCHOOL,MUSIC
211,PING YI SECONDARY SCHOOL,PHYSICAL EDUCATION
212,PIONEER PRIMARY SCHOOL,ART
212,PIONEER PRIMARY SCHOOL,CHINESE
212,PIONEER PRIMARY SCHOOL,ENGLISH LANGUAGE
212,PIONEER PRIMARY SCHOOL,FOUNDATION CHINESE
212,PIONEER PRIMARY SCHOOL,FOUNDATION MALAY
212,PIONEER PRIMARY SCHOOL,FOUNDATION TAMIL
212,PIONEER PRIMARY SCHOOL,HIGHER CHINESE
212,PIONEER PRIMARY SCHOOL,HIGHER MALAY
212,PIONEER PRIMARY SCHOOL,HIGHER TAMIL
212,PIONEER PRIMARY SCHOOL,MALAY
212,PIONEER PRIMARY SCHOOL,MATHEMATICS
212,PIONEER PRIMARY SCHOOL,MUSIC
212,PIONEER PRIMARY SCHOOL,PHYSICAL EDUCATION
212,PIONEER PRIMARY SCHOOL,SCIENCE
212,PIONEER PRIMARY SCHOOL,SOCIAL STUDIES
212,PIONEER PRIMARY SCHOOL,TAMIL
213,POI CHING SCHOOL,ART
213,POI CHING SCHOOL,CHINESE
213,POI CHING SCHOOL,ENGLISH LANGUAGE
213,POI CHING SCHOOL,FOUNDATION CHINESE
213,POI CHING SCHOOL,FOUNDATION ENGLISH LANGUAGE
213,POI CHING SCHOOL,HIGHER CHINESE
213,POI CHING SCHOOL,MATHEMATICS
213,POI CHING SCHOOL,MUSIC
213,POI CHING SCHOOL,PHYSICAL EDUCATION
213,POI CHING SCHOOL,SCIENCE
213,POI CHING SCHOOL,SOCIAL STUDIES
214,PRESBYTERIAN HIGH SCHOOL,MUSIC
214,PRESBYTERIAN HIGH SCHOOL,PHYSICAL EDUCATION
215,PRINCESS ELIZABETH PRIMARY SCHOOL,ART
215,PRINCESS ELIZABETH PRIMARY SCHOOL,CHINESE
215,PRINCESS ELIZABETH PRIMARY SCHOOL,ENGLISH LANGUAGE
215,PRINCESS ELIZABETH PRIMARY SCHOOL,FOUNDATION CHINESE
215,PRINCESS ELIZABETH PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
215,PRINCESS ELIZABETH PRIMARY SCHOOL,FOUNDATION MALAY
215,PRINCESS ELIZABETH PRIMARY SCHOOL,FOUNDATION TAMIL
215,PRINCESS ELIZABETH PRIMARY SCHOOL,HIGHER CHINESE
215,PRINCESS ELIZABETH PRIMARY SCHOOL,HIGHER MALAY
215,PRINCESS ELIZABETH PRIMARY SCHOOL,HIGHER TAMIL
215,PRINCESS ELIZABETH PRIMARY SCHOOL,MALAY
215,PRINCESS ELIZABETH PRIMARY SCHOOL,MATHEMATICS
215,PRINCESS ELIZABETH PRIMARY SCHOOL,MUSIC
215,PRINCESS ELIZABETH PRIMARY SCHOOL,PHYSICAL EDUCATION
215,PRINCESS ELIZABETH PRIMARY SCHOOL,SCIENCE
215,PRINCESS ELIZABETH PRIMARY SCHOOL,SOCIAL STUDIES
215,PRINCESS ELIZABETH PRIMARY SCHOOL,TAMIL
216,PUNGGOL COVE PRIMARY SCHOOL,ART
216,PUNGGOL COVE PRIMARY SCHOOL,CHINESE
216,PUNGGOL COVE PRIMARY SCHOOL,ENGLISH LANGUAGE
216,PUNGGOL COVE PRIMARY SCHOOL,FOUNDATION CHINESE
216,PUNGGOL COVE PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
216,PUNGGOL COVE PRIMARY SCHOOL,FOUNDATION MALAY
216,PUNGGOL COVE PRIMARY SCHOOL,FOUNDATION TAMIL
216,PUNGGOL COVE PRIMARY SCHOOL,HIGHER CHINESE
216,PUNGGOL COVE PRIMARY SCHOOL,HIGHER MALAY
216,PUNGGOL COVE PRIMARY SCHOOL,HIGHER TAMIL
216,PUNGGOL COVE PRIMARY SCHOOL,MALAY
216,PUNGGOL COVE PRIMARY SCHOOL,MATHEMATICS
216,PUNGGOL COVE PRIMARY SCHOOL,MUSIC
216,PUNGGOL COVE PRIMARY SCHOOL,PHYSICAL EDUCATION
216,PUNGGOL COVE PRIMARY SCHOOL,SCIENCE
216,PUNGGOL COVE PRIMARY SCHOOL,SOCIAL STUDIES
216,PUNGGOL COVE PRIMARY SCHOOL,TAMIL
217,PUNGGOL GREEN PRIMARY SCHOOL,ART
217,PUNGGOL GREEN PRIMARY SCHOOL,CHINESE
